node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,503.396496,492.959998,472.099763,459.515333,447.485126,433.559354,453.237385,444.143808,477.972749,520.033665,480.214556,436.631437,384.231709,404.064933,385.551064,369.933157,403.447879,403.376006,449.459557,449.469526,407.674691,390.522543,339.036221,343.360173,305.149563,315.347663,340.505302,373.598233,387.284400,411.465094,357.415353,321.867360,309.627147,255.130563,261.159032,270.956941,271.017281,294.516227,333.098687,386.743485,313.181817,254.555104,226.626024,205.157296,183.819298,194.530227,216.634256,265.750921,305.974578,370.259761,307.348593,238.777871,193.450468,166.172155,122.758675,136.666562,180.617670,234.401596,290.382662,321.927167,243.672490,193.471128,136.096312,103.659856,72.249759,103.329190,127.163854,184.194340,242.661756,298.393871,241.878553,189.485446,98.921855,48.282535,0.000000,70.863549,144.952387,206.320248,234.666510,304.964307,233.401123,177.635015,109.929743,64.853878,49.284030,100.921125,137.612648,186.320372,268.021622,333.163845,259.247954,182.293071,124.108783,102.885575,95.631922,134.856784,185.553681,231.424153,294.561504,328.778837
75,538.409243,520.778653,492.827583,469.387697,450.272816,429.205530,438.650715,416.529452,445.587976,480.111073,518.615867,468.286374,406.757011,417.058793,387.560987,363.475975,381.622681,374.635049,409.946151,404.529940,451.849317,426.224239,363.943366,357.576372,307.841460,308.265715,323.001782,339.435767,340.917337,362.898289,406.471882,364.155218,341.844566,274.395264,265.624237,265.166372,248.758363,251.700513,282.831867,331.511592,367.503733,302.263138,268.778405,236.520028,186.038279,177.418303,186.062597,215.687751,252.648844,308.542409,366.780282,294.250800,246.290806,193.477194,142.408433,124.847828,132.993823,179.638083,226.624499,255.010462,307.611263,256.445516,190.856849,160.136770,90.620272,60.023826,70.010047,116.443778,173.035984,228.642375,311.236018,258.695041,169.368216,118.520705,70.863549,0.000000,74.989193,135.618707,164.301142,234.722003,303.920584,248.081490,178.751918,123.180544,68.110033,64.917817,76.146721,126.880301,201.024690,264.868880,326.769648,248.228089,185.444821,147.038867,127.853601,122.063081,140.710716,181.240674,235.489837,265.157476
76,568.674989,543.818376,509.024821,474.788669,448.711194,420.653618,418.808331,383.020180,406.121824,431.816943,552.726518,496.298933,426.955888,427.145973,387.147907,354.975685,355.600583,341.120016,363.388467,352.069845,493.035483,459.285495,387.945479,371.013401,311.786415,301.790934,304.260282,300.994805,288.295869,307.237674,453.458314,405.340442,373.879388,297.109978,274.176057,262.970978,229.474514,207.079364,227.398066,268.984454,420.521980,350.474790,313.180682,273.090948,200.653140,172.779609,163.715581,163.936614,194.562029,239.324557,425.025835,349.958740,301.106192,230.202808,180.009308,138.193186,96.622555,124.057738,156.347102,181.306116,371.367006,320.069734,249.722403,222.010643,140.583513,71.976358,47.716336,43.881570,98.046799,153.674409,381.325776,328.896281,241.942026,191.350745,144.952387,74.989193,0.000000,67.970791,97.949338,167.160655,378.353361,322.579598,253.709130,197.322679,138.633324,104.854393,68.583312,102.164552,145.881630,203.536512,401.679257,322.949993,259.403099,216.604973,194.186588,162.269412,139.944016,164.402376,196.835563,215.428010
77,630.582450,602.889637,565.150145,525.500442,495.576663,463.383048,453.218367,406.286072,422.770507,437.771406,616.074472,557.687330,485.637521,480.984342,435.700549,399.085667,386.440001,365.623654,373.227662,354.765928,558.677670,522.677757,448.573224,427.266234,364.362805,348.629784,342.602585,322.112322,293.249510,307.062455,520.442656,471.269028,437.464878,358.364972,330.000356,313.606050,270.760029,227.154265,231.929414,259.371540,488.324834,417.864991,380.121230,338.744983,261.239469,226.524454,207.730751,179.815300,197.772357,216.841225,492.983929,417.923952,369.068831,296.326269,246.904252,201.165171,140.463499,141.147379,137.799280,146.632042,438.727929,387.391364,317.539544,289.415662,208.539121,139.276362,112.286953,60.425347,59.779057,105.730513,446.398710,393.857141,304.986911,254.139374,206.320248,135.618707,67.970791,0.000000,29.980228,99.836593,438.188641,382.355090,311.541970,250.880878,189.217820,139.057235,87.037658,81.767435,82.106638,135.799420,456.306790,376.782067,311.229591,261.755995,236.464870,183.996102,130.685741,134.455400,142.935506,152.568496
78,658.123347,629.342058,590.499974,548.822593,517.484918,483.796461,470.416415,419.311820,432.957728,443.322408,644.187902,585.077653,512.078074,505.603697,458.446123,420.306700,402.633982,379.479680,380.992433,359.677404,587.708516,550.861114,475.792570,452.910366,388.861043,371.129016,362.007281,335.069838,299.971153,311.357696,550.005307,500.438967,465.785536,385.956496,355.782781,337.662201,291.900517,241.296390,239.735054,260.331081,518.219282,447.600194,409.696981,367.887128,288.869822,252.235785,230.636320,193.784504,206.055153,212.769701,522.963770,447.895828,399.039176,325.660569,276.523121,229.741600,164.877129,157.363760,139.333852,138.986249,468.536786,417.194301,347.489630,319.259382,238.519068,169.097741,141.718564,85.553927,61.655316,92.534206,475.451930,422.903880,333.524012,282.708590,234.666510,164.301142,97.949338,29.980228,0.000000,70.444276,465.447270,409.687186,338.415154,276.710595,214.792329,161.337712,108.765570,89.609381,57.392741,106.069973,481.682119,402.089917,336.129823,284.803997,258.861103,200.578270,137.873309,131.022916,123.964641,126.743264
79,716.104270,684.080397,642.211334,595.237898,560.433393,523.247797,502.097629,441.733795,448.437282,447.693676,704.056168,642.772839,567.214941,555.731309,504.012621,462.426586,432.848441,404.596614,391.823161,364.373717,650.930558,611.171095,533.357084,506.136800,439.559424,417.004401,400.540821,359.110473,310.757185,316.116685,615.520867,564.353703,526.793026,445.065812,410.133320,387.821094,335.874561,271.226429,255.717987,259.541787,585.698044,514.122535,475.489900,432.037676,348.797163,307.728837,280.149842,225.935300,225.215390,203.170523,591.746332,516.298603,467.445701,390.676581,342.866047,292.876541,219.805575,196.749216,151.183427,129.646806,538.438666,487.115359,416.836064,389.091014,307.495284,236.842080,208.284597,146.379579,96.940850,81.824555,545.895511,493.347516,403.860849,353.068031,304.964307,234.722003,167.160655,99.836593,70.444276,0.000000,534.911789,479.248771,407.665202,345.150253,283.239869,227.236478,175.400298,144.239151,60.895566,48.508820,549.224052,469.689519,403.443860,350.239086,323.717045,259.015846,186.314216,162.570021,119.200976,94.510896
80,478.147141,495.987352,502.445301,525.445479,535.167155,541.917573,584.567489,605.529738,647.090756,702.588307,444.895086,434.699968,424.041717,469.403329,484.403399,492.255754,556.109051,570.411869,634.586631,644.816573,361.109171,382.634407,381.726358,417.255366,417.822266,448.295100,491.550005,553.627613,588.024006,614.832884,300.664369,306.456549,336.462226,340.372113,380.883534,410.331870,441.634577,495.483423,542.678472,601.709782,243.664832,243.868932,253.489068,279.127041,333.953753,372.654886,409.277237,478.802364,521.144379,594.819931,209.332111,199.423144,199.665796,273.702418,274.523157,325.899379,397.925513,454.808113,518.628767,553.028527,145.271542,144.749864,190.121637,192.144236,264.672029,328.319955,356.111497,416.828449,475.941522,531.676715,82.526222,88.257535,139.909928,188.208963,233.401123,303.920584,378.353361,438.188641,465.447270,534.911789,0.000000,55.859005,127.373316,191.389110,252.471188,311.853001,360.858910,402.742833,491.563412,558.056940,63.173003,84.612237,142.188887,201.164432,227.025109,305.758477,383.094053,429.792343,502.541148,543.939231
81,476.770590,487.941032,487.972581,503.238451,508.324334,510.749861,549.171164,564.226169,604.547608,657.633105,445.338669,426.407908,405.415119,446.169618,454.228156,457.375132,516.062396,527.678768,588.762884,597.022812,362.038834,374.213097,361.030345,390.763000,383.258886,410.462899,450.989047,508.239526,538.917338,565.339134,301.830385,296.588023,317.557938,308.629016,343.861111,370.428574,396.696351,445.794672,491.702291,549.923798,245.112579,228.210845,229.006365,246.128552,289.892675,325.208823,360.149017,426.902974,469.057653,541.134280,217.253819,187.130204,173.982470,233.743526,227.457198,275.760680,344.871042,401.546766,464.104764,497.935832,145.408232,125.151669,150.518116,145.721529,212.227683,273.772293,301.162758,361.318828,420.252588,475.989238,98.632823,70.638960,86.453160,133.033243,177.635015,248.081490,322.579598,382.355090,409.687186,479.248771,55.859005,0.000000,72.205690,136.854973,197.284810,257.159356,305.545985,348.223802,436.536234,502.964192,94.136954,56.211979,93.845283,151.417876,176.036769,254.702749,330.506678,377.562598,449.499174,490.072519
82,499.126057,501.838917,493.461229,497.681927,495.851521,491.579041,522.658896,527.487533,565.232349,613.553616,470.462100,441.274796,407.074527,440.248266,437.629357,433.124837,482.087688,488.760756,543.529805,547.907366,389.760229,390.317296,361.113810,381.383050,361.209170,382.145618,417.054288,464.561579,487.526644,512.959382,331.904764,313.814373,321.843845,293.867444,318.755425,339.373356,355.472192,393.963842,436.587417,492.595738,278.257917,242.186690,230.521136,232.713727,253.341249,280.307926,310.742239,370.130807,411.497417,479.154551,258.691044,209.224720,179.513596,208.454777,187.245781,225.898367,285.921302,341.469250,400.011458,431.851788,186.115261,147.815308,135.346110,115.531112,158.200160,211.011769,236.566116,293.937966,351.735748,407.382566,158.290298,112.827828,47.851293,72.025012,109.929743,178.751918,253.709130,311.541970,338.415154,407.665202,127.373316,72.205690,0.000000,64.833185,125.143906,184.966509,233.496348,276.050504,364.360163,430.809782,149.465142,74.760610,42.569859,86.778601,108.231156,185.617336,259.504316,306.767525,377.999251,418.091930
83,532.620879,528.670378,513.545169,508.197496,500.168136,489.716227,513.161102,507.524980,542.081052,584.822316,506.448469,469.878692,425.684049,451.557246,439.281689,427.534397,465.706123,467.069946,514.256077,514.263304,428.981860,420.934115,379.660546,391.105615,359.736291,373.800379,402.013562,438.085342,451.954973,475.940126,374.012819,347.394135,345.180481,302.005290,315.841125,329.589391,334.150314,359.316095,397.230443,449.868900,323.839633,276.491947,256.258294,245.768751,241.716909,257.513460,281.220324,329.756959,369.436211,430.674054,309.807741,250.892647,212.480517,212.297977,176.934598,199.904939,244.606044,297.238349,349.385632,378.140833,239.469006,194.710906,158.495606,129.208315,132.787045,166.750237,188.151596,239.584303,294.903984,350.055901,220.310113,171.526726,84.628330,59.699918,64.853878,123.180544,197.322679,250.880878,276.710595,345.150253,191.389110,136.854973,64.833185,0.000000,61.942689,120.464495,170.091371,211.425505,300.245071,366.771139,205.504574,126.130762,62.270656,44.274710,52.200802,123.685952,195.126976,242.487744,313.259599,353.271524
84,552.640349,542.114354,520.592837,506.085586,492.251421,476.092600,491.992555,476.730315,507.995813,545.404652,529.285934,485.904172,432.832102,451.175787,429.913896,411.514144,438.811902,435.230549,474.980172,471.157221,456.145661,439.776624,387.827917,390.551019,349.358291,356.431071,377.566564,402.273098,407.782076,430.269499,404.996323,370.736174,358.873923,302.908526,305.595656,312.196336,305.433441,317.310600,350.381051,399.612976,359.263640,302.790554,275.698758,254.219468,226.740822,230.367030,246.254654,283.026667,320.574246,375.970713,350.962144,284.862431,240.826595,214.626781,169.196186,173.301438,199.175576,247.587505,293.600270,319.926417,284.431606,235.748538,183.567721,151.206504,116.062552,122.375073,137.646434,181.968372,235.040748,289.704139,274.486821,223.382462,131.774612,86.817248,49.284030,68.110033,138.633324,189.217820,214.792329,283.239869,252.471188,197.284810,125.143906,61.942689,0.000000,60.913167,108.417899,151.766854,239.261732,305.679595,267.105721,187.565203,122.200289,78.997126,60.563294,85.621529,142.239834,189.297295,256.775629,294.658836
85,596.968365,581.911394,555.768750,533.950325,515.184385,493.931341,502.048780,476.390129,503.287760,533.521309,575.625246,528.020325,469.100692,481.209881,452.471089,428.130551,443.551148,434.345673,464.159656,455.188372,505.662300,484.248015,425.532632,421.431634,372.691787,372.968901,386.264378,397.167467,391.295685,411.204196,457.046263,418.801613,400.967985,336.978049,330.312614,330.012863,311.516769,306.102521,331.065099,373.838166,413.900462,353.457018,323.038559,295.267433,250.609230,241.752494,247.461366,265.884179,298.779074,342.562957,408.140736,339.549261,293.626773,253.101005,203.258268,189.764876,188.606704,227.008777,259.547948,279.709254,343.314758,293.744788,236.407105,204.085452,149.429194,123.068665,124.696895,147.828924,191.877716,243.809313,335.329656,284.044162,192.278293,145.381354,100.921125,64.917817,104.854393,139.057235,161.337712,227.236478,311.853001,257.159356,184.966509,120.464495,60.913167,0.000000,52.584967,91.120445,179.932247,246.484765,322.191813,242.778435,176.431892,123.481276,97.603579,59.945887,84.749690,130.560495,196.085431,233.788536
86,612.019920,592.056826,561.318474,532.556785,509.410745,483.842914,485.195347,451.424303,474.691491,499.452529,593.159149,541.112219,476.644918,482.465086,447.137731,417.877880,423.049756,409.478550,431.443392,418.930420,527.562915,500.360551,435.108747,424.326309,369.443483,363.661541,369.971700,369.565087,355.378770,373.274017,482.603473,439.759504,415.478560,344.579968,329.326403,322.859723,294.818066,275.616027,294.054394,331.910361,443.414045,378.394851,344.607245,310.823818,251.668707,232.314984,229.066831,231.969102,260.622170,296.382063,441.687153,369.911720,322.191255,267.496771,216.027003,188.150866,163.783473,191.812250,213.984969,230.518957,380.524030,329.763913,266.307252,235.039496,166.115369,116.569201,105.397959,106.072702,142.234095,192.476017,378.649626,326.526958,235.000037,185.412355,137.612648,76.146721,68.583312,87.037658,108.765570,175.400298,360.858910,305.545985,233.496348,170.091371,108.417899,52.584967,0.000000,50.736880,131.488156,197.616738,373.841772,294.293980,228.078037,176.038431,150.169688,99.555400,73.873252,107.538017,159.517714,191.293143
87,661.215017,639.939746,607.679223,576.024635,550.724555,522.784726,519.572431,479.401063,498.979116,517.500805,642.899777,589.911010,523.926708,527.318154,488.992367,457.134953,455.099204,437.942820,451.697596,435.015949,578.002181,549.914851,483.146661,470.087544,412.827883,403.910003,405.704928,395.934217,372.736276,387.708399,533.315330,490.150622,464.831739,392.348668,374.034256,364.682682,331.232907,300.721299,311.120610,341.006933,494.076932,429.108152,395.142900,360.632277,297.909230,274.198216,265.614572,254.520798,276.966868,298.221752,491.914325,420.483583,372.860413,317.245395,265.740981,234.334242,197.874021,214.415229,219.537800,226.527484,429.895937,379.385471,316.832334,285.400222,216.612011,163.090769,146.891092,126.477147,141.382754,181.838108,425.483092,373.766353,281.946992,233.377173,186.320372,126.880301,102.164552,81.767435,89.609381,144.239151,402.742833,348.223802,276.050504,211.425505,151.766854,91.120445,50.736880,0.000000,90.682893,156.869079,410.579707,331.686601,265.431634,209.488993,182.517730,114.777217,49.102462,62.241935,108.950609,143.130514
88,712.493285,684.990467,646.977434,606.070519,574.876906,541.090303,526.821623,473.597253,485.177387,491.332767,697.608368,639.667746,567.734830,562.443328,515.778023,477.687140,458.681937,434.362352,431.389388,407.511670,638.897030,604.173489,530.616952,509.186697,445.728609,428.478201,419.162037,389.542239,349.956654,358.959670,599.003466,551.221019,518.859928,440.303464,411.948676,394.676460,349.288365,296.784607,291.181873,305.032691,564.548877,495.638824,458.827414,418.925788,343.199001,308.416454,287.887330,249.452600,258.252965,252.452956,566.608419,492.706824,444.072047,376.083427,325.782123,282.527085,221.637467,214.075088,187.604545,177.144861,508.632065,457.439628,390.395989,360.576740,283.527947,217.756261,192.624535,141.751916,114.985523,127.308322,509.734874,457.449678,366.200117,316.183282,268.021622,201.024690,145.881630,82.106638,57.392741,60.895566,491.563412,436.536234,364.360163,300.245071,239.261732,179.932247,131.488156,90.682893,0.000000,66.553282,501.079212,422.021958,355.693850,300.139519,273.187485,203.774704,127.760766,101.677008,69.550757,70.468113
89,761.336038,730.434604,689.330747,643.234957,608.749737,571.725044,550.452615,489.253608,494.791953,491.379418,748.439723,688.085420,613.379421,603.126904,552.060588,510.758282,481.158846,452.507466,437.406231,408.598993,693.335424,655.294252,578.651544,552.796596,486.739154,464.946618,449.013754,406.992572,356.761458,360.702415,656.063965,606.232776,570.503914,489.638587,456.375953,435.042381,383.935498,319.676420,302.976994,303.226947,624.054040,553.647567,515.761090,473.689140,392.867077,353.426565,327.268629,274.443639,273.052088,245.197873,628.023070,553.309598,504.487412,431.623713,382.593091,335.097901,265.337822,244.892564,198.899271,174.139531,571.910576,520.599437,452.103763,423.089840,343.756934,275.075761,247.771449,189.109209,144.272997,128.559711,575.040377,522.638339,431.720524,381.425779,333.163845,264.868880,203.536512,135.799420,106.069973,48.508820,558.056940,502.964192,430.809782,366.771139,305.679595,246.484765,197.616738,156.869079,66.553282,0.000000,567.440961,488.469291,422.161935,366.326450,339.326828,268.330304,190.128348,155.934260,94.133579,55.035445
90,540.538042,559.089906,565.497908,587.407646,595.861711,600.941643,641.446168,658.199960,698.655510,751.677322,507.009788,497.833582,486.579341,531.068142,543.795163,549.352969,609.795628,621.789871,682.687687,690.364784,423.313876,445.788059,443.840839,477.916006,475.003719,503.520647,544.795994,602.260363,631.659146,657.812926,363.005670,369.621546,398.832294,398.822157,436.553920,464.036083,490.796664,538.295584,583.098899,640.343565,306.180813,306.511725,314.323233,336.793482,384.025016,418.920590,453.131534,517.457932,559.270634,628.462723,270.847058,262.303599,259.813266,327.163432,321.402288,368.375971,434.107497,490.178107,549.475198,580.992513,208.366067,205.998387,243.514860,239.848631,303.170922,360.245591,386.030649,442.757555,499.655964,555.076877,144.764310,148.592777,178.129949,219.727564,259.247954,326.769648,401.679257,456.306790,481.682119,549.224052,63.173003,94.136954,149.465142,205.504574,267.105721,322.191813,373.841772,410.579707,501.079212,567.440961,0.000000,79.592796,145.787410,201.404078,228.463328,304.198009,384.023288,428.882752,503.331997,547.390903
91,532.697287,542.840396,541.160773,553.252324,555.794164,555.333338,590.161794,599.104145,637.710223,687.287234,501.429252,481.366891,457.393858,495.908701,499.818179,499.336181,552.645128,561.019273,617.446861,622.426004,418.198075,429.262953,412.390850,439.064554,426.059911,450.103185,487.452744,538.069614,562.220609,587.703917,358.025278,351.596165,369.904086,354.346415,384.935436,408.361302,428.149893,468.652780,511.319325,567.108674,301.324557,282.281274,279.919138,291.875425,324.069721,353.735605,385.106831,444.779445,486.030793,552.518873,273.085055,242.311345,225.339108,273.850825,258.768562,300.152426,360.391281,415.630249,472.557909,503.015108,201.558220,179.665920,193.762643,181.491615,232.790667,284.799896,309.456886,364.539487,420.787314,476.071765,151.404276,126.695031,113.625240,146.784120,182.293071,248.228089,322.949993,376.782067,402.089917,469.689519,84.612237,56.211979,74.760610,126.130762,187.565203,242.778435,294.293980,331.686601,422.021958,488.469291,79.592796,0.000000,66.363386,123.460510,150.397399,227.704059,306.911956,352.586082,426.553307,469.800012
92,541.535485,544.392163,535.621783,538.511622,535.375531,529.472829,558.166044,558.841592,595.176925,640.730726,512.679599,483.844020,449.006849,481.144204,476.384516,469.759372,514.888618,519.257472,570.320781,572.211742,431.658168,432.877668,402.978716,421.871727,398.896594,417.717363,450.239537,492.683743,510.568181,535.121269,373.417679,356.315622,364.134365,333.763653,355.849355,374.279490,385.760785,417.383535,457.091848,510.791038,319.150292,284.711591,272.851612,273.335555,287.074473,309.539004,336.778569,389.812772,430.073946,492.710276,297.807814,251.178753,222.080203,246.769838,220.760075,253.159564,304.706637,358.320148,411.593160,440.366553,224.800682,189.188781,176.913797,154.905423,184.749492,227.353868,249.868246,301.824110,356.745654,411.698029,189.831956,149.438437,89.477460,99.680478,124.108783,185.444821,259.403099,311.229591,336.129823,403.443860,142.188887,93.845283,42.569859,62.270656,122.200289,176.431892,228.078037,265.431634,355.693850,422.161935,145.787410,66.363386,0.000000,59.006957,85.285309,163.750577,241.975265,288.236002,361.656611,404.261678
93,574.334244,571.745067,557.447775,552.468110,544.201720,533.156569,555.295508,546.925266,580.282305,620.636835,547.463341,512.581462,469.647996,495.831202,483.156991,470.546431,506.303175,506.034718,550.070218,547.969435,468.867112,463.162577,423.586800,435.379258,403.422009,416.487914,443.179553,475.411361,484.941056,507.981692,412.730626,388.769090,388.533180,346.279017,359.467540,372.171528,373.885501,393.427129,428.376465,478.421538,360.947573,317.430385,298.981858,289.878905,284.425547,297.415787,318.455210,360.881832,399.064805,454.821005,343.931583,289.335900,253.391939,256.558967,220.347309,239.550667,276.335398,326.156509,372.291243,397.498559,271.950449,230.552769,200.953783,172.634138,174.057019,198.555281,216.115470,260.273976,311.369377,365.074914,244.278556,199.585058,121.199244,103.849191,102.885575,147.038867,216.604973,261.755995,284.803997,350.239086,201.164432,151.417876,86.778601,44.274710,78.997126,123.481276,176.038431,209.488993,300.139519,366.326450,201.404078,123.460510,59.006957,0.000000,27.059343,104.785548,183.490346,229.445790,303.165841,346.367747
94,583.970838,578.716502,561.811050,553.143975,542.533257,529.178361,548.272121,535.926591,567.883784,605.915235,558.168636,520.431381,473.819905,497.085261,480.815201,465.539997,496.925117,494.615197,535.467095,531.691659,481.055526,471.970654,427.999532,436.407555,400.527933,410.883140,434.785462,462.351877,468.275842,490.613265,426.211111,399.022715,394.959268,347.532255,356.511813,366.494346,363.783601,377.868149,410.626669,459.000088,375.935462,328.351310,307.024735,293.628996,279.451214,287.928257,305.928859,343.365285,380.479018,433.279339,361.201383,303.087647,264.406726,257.737108,217.592676,230.241251,259.714759,307.466806,350.439001,374.211781,290.191107,246.470236,209.746225,179.538007,167.851919,182.875586,197.784314,238.047390,287.394065,340.514454,266.521271,219.956175,136.255835,109.148176,95.631922,127.853601,194.186588,236.464870,258.861103,323.717045,227.025109,176.036769,108.231156,52.200802,60.563294,97.603579,150.169688,182.517730,273.187485,339.326828,228.463328,150.397399,85.285309,27.059343,0.000000,78.794080,156.730462,202.963495,276.421897,319.402641
95,638.250774,627.158400,604.331862,586.651978,570.045498,550.570506,560.675276,536.256476,563.222002,592.906443,614.868166,571.314743,516.837670,532.723570,507.372770,485.025994,502.958752,494.220644,523.735888,514.024842,541.282484,525.379207,472.211299,472.378215,427.091758,429.757906,444.978878,457.109978,450.166998,469.488806,489.324735,456.210170,444.203242,385.867758,383.993807,386.271130,370.516082,365.837736,389.550174,430.311832,442.156078,387.818788,361.294472,339.203969,304.245244,299.401513,306.937349,325.033655,356.830509,395.924090,431.256648,368.011958,325.266314,298.806157,251.451909,245.554037,248.542939,285.762258,313.416047,329.565790,362.209334,315.666659,268.271015,236.097670,197.302499,181.674444,184.636998,203.741580,241.308724,289.570917,343.418177,295.197875,207.022294,168.779851,134.856784,122.063081,162.269412,183.996102,200.578270,259.015846,305.758477,254.702749,185.617336,123.685952,85.621529,59.945887,99.555400,114.777217,203.774704,268.330304,304.198009,227.704059,163.750577,104.785548,78.794080,0.000000,80.060490,124.891411,199.139592,243.571133
96,678.828894,661.418179,632.521436,605.630680,583.100584,557.715120,558.431199,522.265490,543.622537,564.391487,658.413257,608.950767,546.992129,554.893152,520.748513,491.751121,495.543975,480.500926,497.827907,482.352744,589.647588,566.419856,504.523666,496.218628,442.684578,437.512268,443.445948,439.499003,419.643390,435.377348,541.620452,502.474077,482.351366,414.635888,402.050403,396.549564,368.363353,344.664266,357.980518,389.566606,498.640902,437.876508,406.720755,376.830105,323.629238,306.072542,302.554906,299.365466,323.928238,347.309248,492.425146,424.276659,378.352061,333.992953,283.089573,260.456012,236.421591,259.038999,268.298036,275.551808,426.633825,377.619481,321.152259,288.835124,230.525246,189.217460,179.264581,170.983715,190.399826,230.374470,414.784488,364.588047,273.549582,228.754493,185.553681,140.710716,139.944016,130.685741,137.873309,186.314216,383.094053,330.506678,259.504316,195.126976,142.239834,84.749690,73.873252,49.102462,127.760766,190.128348,384.023288,306.911956,241.975265,183.490346,156.730462,80.060490,0.000000,47.413096,119.691656,163.518363
97,719.194470,699.593869,668.490241,637.940157,612.933159,584.987489,581.074884,538.919738,556.839070,571.946988,699.812167,648.507466,584.098946,588.819954,551.148190,519.361707,516.061565,497.747622,507.682596,488.699948,632.686204,607.268965,542.646759,531.189498,474.717057,466.148547,467.575446,455.050893,427.590248,440.717757,585.846341,545.155354,522.602991,452.099064,435.531313,426.811077,393.268419,359.794248,366.358260,391.016099,543.964526,481.826298,449.572698,417.582693,358.685475,336.272647,327.728825,312.943637,332.213776,343.603578,538.701175,469.722719,423.257400,374.379621,323.023226,295.080086,259.840869,273.313106,269.518863,269.184826,473.499826,424.205675,366.275514,334.115103,271.852395,223.528419,208.811903,186.353107,190.693744,220.850221,462.196484,411.954489,320.815346,275.520799,231.424153,181.240674,164.402376,134.455400,131.022916,162.570021,429.792343,377.562598,306.767525,242.487744,189.297295,130.560495,107.538017,62.241935,101.677008,155.934260,428.882752,352.586082,288.236002,229.445790,202.963495,124.891411,47.413096,0.000000,74.822497,121.272014
98,764.897235,740.651007,705.223310,667.825293,638.463357,606.213815,594.292124,542.668058,554.693872,560.509163,747.960547,692.799409,623.743773,622.203972,578.373732,542.016813,526.595913,503.153457,500.913340,476.708663,685.075902,654.648296,584.705842,567.148815,505.922729,491.431095,485.051285,458.516371,419.470513,428.156100,641.514596,597.145891,569.280699,493.821987,469.992995,455.660970,413.665750,365.167287,360.718079,373.663362,602.925198,537.350971,502.677288,466.387971,397.488653,367.182148,350.538984,317.687967,327.717101,319.790091,600.809290,529.410507,481.701283,423.017418,371.667219,334.822201,282.865604,281.206958,257.100743,244.762450,538.227132,487.941484,425.773484,394.345652,324.333084,265.683601,244.508845,203.145430,183.951103,194.988111,531.231379,480.112048,388.363527,340.909239,294.561504,235.489837,196.835563,142.935506,123.964641,119.200976,502.541148,449.499174,377.999251,313.259599,256.775629,196.085431,159.517714,108.950609,69.550757,94.133579,503.331997,426.553307,361.656611,303.165841,276.421897,199.139592,119.691656,74.822497,0.000000,48.164178
99,782.891140,755.431116,717.157327,675.298858,643.212739,608.354565,591.300944,534.064982,542.234400,542.184390,767.800642,710.100001,638.170638,632.346961,584.714211,545.664670,522.511821,496.036089,486.088663,458.884613,708.310328,674.355023,601.075176,579.457524,515.604170,497.353334,485.944948,450.727852,404.881380,410.618503,667.410898,620.518109,589.000727,510.724010,482.253214,464.382293,417.499601,360.258862,348.823049,354.000476,631.531819,563.691086,527.483631,488.454489,413.633200,378.700484,357.189663,313.597094,317.370887,297.138718,631.931218,558.951522,510.594240,445.434935,394.776988,352.738410,291.596625,280.366612,243.993894,224.134870,571.767998,520.907978,455.888123,425.287047,350.792700,286.955266,262.588326,211.946116,179.179733,176.078888,568.613597,516.867632,425.061512,376.244475,328.778837,265.157476,215.428010,152.568496,126.743264,94.510896,543.939231,490.072519,418.091930,353.271524,294.658836,233.788536,191.293143,143.130514,70.468113,55.035445,547.390903,469.800012,404.261678,346.367747,319.402641,243.571133,163.518363,121.272014,48.164178,0.000000
