source_id,target_id,distance
75,84,68.110033
75,85,64.917817
75,86,76.146721
75,87,126.880301
75,88,201.024690
75,89,264.868880
75,90,326.769648
75,91,248.228089
75,92,185.444821
75,93,147.038867
75,94,127.853601
75,95,122.063081
75,96,140.710716
75,97,181.240674
75,98,235.489837
75,99,265.157476
76,77,67.970791
76,78,97.949338
76,79,167.160655
76,80,378.353361
76,81,322.579598
76,82,253.709130
76,83,197.322679
76,84,138.633324
76,85,104.854393
76,86,68.583312
76,87,102.164552
76,88,145.881630
76,89,203.536512
76,90,401.679257
76,91,322.949993
76,92,259.403099
76,93,216.604973
76,94,194.186588
76,95,162.269412
76,96,139.944016
76,97,164.402376
76,98,196.835563
76,99,215.428010
77,78,29.980228
77,79,99.836593
77,80,438.188641
77,81,382.355090
77,82,311.541970
77,83,250.880878
77,84,189.217820
77,85,139.057235
77,86,87.037658
77,87,81.767435
77,88,82.106638
77,89,135.799420
77,90,456.306790
77,91,376.782067
77,92,311.229591
77,93,261.755995
77,94,236.464870
77,95,183.996102
77,96,130.685741
77,97,134.455400
77,98,142.935506
77,99,152.568496
78,79,70.444276
78,80,465.447270
78,81,409.687186
78,82,338.415154
78,83,276.710595
78,84,214.792329
78,85,161.337712
78,86,108.765570
78,87,89.609381
78,88,57.392741
78,89,106.069973
78,90,481.682119
78,91,402.089917
78,92,336.129823
78,93,284.803997
78,94,258.861103
78,95,200.578270
78,96,137.873309
78,97,131.022916
78,98,123.964641
78,99,126.743264
79,80,534.911789
79,81,479.248771
79,82,407.665202
79,83,345.150253
79,84,283.239869
79,85,227.236478
79,86,175.400298
79,87,144.239151
79,88,60.895566
79,89,48.508820
79,90,549.224052
79,91,469.689519
79,92,403.443860
79,93,350.239086
79,94,323.717045
79,95,259.015846
79,96,186.314216
79,97,162.570021
79,98,119.200976
79,99,94.510896
80,81,55.859005
80,82,127.373316
80,83,191.389110
80,84,252.471188
80,85,311.853001
80,86,360.858910
80,87,402.742833
80,88,491.563412
80,89,558.056940
80,90,63.173003
80,91,84.612237
80,92,142.188887
80,93,201.164432
80,94,227.025109
80,95,305.758477
80,96,383.094053
80,97,429.792343
80,98,502.541148
80,99,543.939231
81,82,72.205690
81,83,136.854973
81,84,197.284810
81,85,257.159356
81,86,305.545985
81,87,348.223802
81,88,436.536234
81,89,502.964192
81,90,94.136954
81,91,56.211979
81,92,93.845283
81,93,151.417876
81,94,176.036769
81,95,254.702749
81,96,330.506678
81,97,377.562598
81,98,449.499174
81,99,490.072519
82,83,64.833185
82,84,125.143906
82,85,184.966509
82,86,233.496348
82,87,276.050504
82,88,364.360163
82,89,430.809782
82,90,149.465142
82,91,74.760610
82,92,42.569859
82,93,86.778601
82,94,108.231156
82,95,185.617336
82,96,259.504316
82,97,306.767525
82,98,377.999251
82,99,418.091930
83,84,61.942689
83,85,120.464495
83,86,170.091371
83,87,211.425505
83,88,300.245071
83,89,366.771139
83,90,205.504574
83,91,126.130762
83,92,62.270656
83,93,44.274710
83,94,52.200802
83,95,123.685952
83,96,195.126976
83,97,242.487744
83,98,313.259599
83,99,353.271524
84,85,60.913167
84,86,108.417899
84,87,151.766854
84,88,239.261732
84,89,305.679595
84,90,267.105721
84,91,187.565203
84,92,122.200289
84,93,78.997126
84,94,60.563294
84,95,85.621529
84,96,142.239834
84,97,189.297295
84,98,256.775629
84,99,294.658836
85,86,52.584967
85,87,91.120445
85,88,179.932247
85,89,246.484765
85,90,322.191813
85,91,242.778435
85,92,176.431892
85,93,123.481276
85,94,97.603579
85,95,59.945887
85,96,84.749690
85,97,130.560495
85,98,196.085431
85,99,233.788536
86,87,50.736880
86,88,131.488156
86,89,197.616738
86,90,373.841772
86,91,294.293980
86,92,228.078037
86,93,176.038431
86,94,150.169688
86,95,99.555400
86,96,73.873252
86,97,107.538017
86,98,159.517714
86,99,191.293143
87,88,90.682893
87,89,156.869079
87,90,410.579707
87,91,331.686601
87,92,265.431634
87,93,209.488993
87,94,182.517730
87,95,114.777217
87,96,49.102462
87,97,62.241935
87,98,108.950609
87,99,143.130514
88,89,66.553282
88,90,501.079212
88,91,422.021958
88,92,355.693850
88,93,300.139519
88,94,273.187485
88,95,203.774704
88,96,127.760766
88,97,101.677008
88,98,69.550757
88,99,70.468113
89,90,567.440961
89,91,488.469291
89,92,422.161935
89,93,366.326450
89,94,339.326828
89,95,268.330304
89,96,190.128348
89,97,155.934260
89,98,94.133579
89,99,55.035445
90,91,79.592796
90,92,145.787410
90,93,201.404078
90,94,228.463328
90,95,304.198009
90,96,384.023288
90,97,428.882752
90,98,503.331997
90,99,547.390903
91,92,66.363386
91,93,123.460510
91,94,150.397399
91,95,227.704059
91,96,306.911956
91,97,352.586082
91,98,426.553307
91,99,469.800012
92,93,59.006957
92,94,85.285309
92,95,163.750577
92,96,241.975265
92,97,288.236002
92,98,361.656611
92,99,404.261678
93,94,27.059343
93,95,104.785548
93,96,183.490346
93,97,229.445790
93,98,303.165841
93,99,346.367747
94,95,78.794080
94,96,156.730462
94,97,202.963495
94,98,276.421897
94,99,319.402641
95,96,80.060490
95,97,124.891411
95,98,199.139592
95,99,243.571133
96,97,47.413096
96,98,119.691656
96,99,163.518363
97,98,74.822497
97,99,121.272014
98,99,48.164178
